alpha,RS_cum,RS_cum_lower_ci,RS_cum_upper_ci,source,phase_type,score,RS_phase_0,RS_phase_1,RS_phase_2,RS_phase_3,N_G_0,N_nG_0,N_G_1,N_nG_1,N_G_2,N_nG_2,N_G_3,N_nG_3,N_G_4,N_nG_4,X_G_0,X_nG_0,X_G_1,X_nG_1,X_G_2,X_nG_2,X_G_3,X_nG_3,score_column
0.23535648025443945,1.6962403772538277,1.5228216870072988,1.8905278863455466,pigean,ccat,0.786,0.9863347666957218,1.0110804937861093,1.3386302420016194,1.2706229381297194,1415,6349,763,3658,1171,6212,281,1270,409,1110,2624,12250,1861,8592,690,2380,409,1110,combined
0.2354006537680007,1.6957294465231048,1.522361315859406,1.8899602723561753,pigean,ccat,0.785,0.9860376692148205,1.0110804937861093,1.3386302420016194,1.2706229381297194,1416,6348,763,3658,1171,6212,281,1270,409,1110,2624,12250,1861,8592,690,2380,409,1110,combined
0.2357098683629296,1.6936895295533234,1.5205221182108672,1.887692611051257,pigean,ccat,0.784,0.9866739252005958,1.0111920241240338,1.3360103567130839,1.2706229381297194,1416,6348,764,3657,1174,6209,281,1270,409,1110,2628,12246,1864,8589,690,2380,409,1110,combined
0.23601908295785848,1.6921621710551198,1.5191451164963512,1.8859947936836348,pigean,ccat,0.783,0.9871505587138194,1.011110639182738,1.33426844405204,1.2706229381297194,1416,6348,765,3656,1176,6207,281,1270,409,1110,2631,12243,1866,8587,690,2380,409,1110,combined
0.23632829755278734,1.6947668475280082,1.5216147665226807,1.8887384879776012,pigean,ccat,0.782,0.9881023949914157,1.010290157900912,1.334151559724159,1.2724968545431339,1416,6348,768,3653,1178,6205,281,1270,410,1109,2637,12237,1869,8584,691,2379,410,1109,combined
0.23646081809347116,1.6937488833420098,1.5206974800490614,1.8876076621814235,pigean,ccat,0.781,0.9875088898425112,1.010290157900912,1.334151559724159,1.2724968545431339,1418,6346,768,3653,1178,6205,281,1270,410,1109,2637,12237,1869,8584,691,2379,410,1109,combined
0.23650499160703242,1.6932406584405844,1.5202391775516084,1.8870426656245396,pigean,ccat,0.7807,0.9876673634919696,1.0104826727999094,1.333283169114774,1.2724968545431339,1418,6346,768,3653,1179,6204,281,1270,410,1109,2638,12236,1870,8583,691,2379,410,1109,combined
0.23654916512059368,1.6927326836316763,1.5197811019887464,1.8864779463560457,pigean,ccat,0.7805,0.987825784431493,1.0106750876077994,1.3324157062731343,1.2724968545431339,1418,6346,768,3653,1180,6203,281,1270,410,1109,2639,12235,1871,8582,691,2379,410,1109,combined
0.2368142062019613,1.6896894473369377,1.517037404812173,1.8830954423878983,pigean,ccat,0.78,0.9883206338098217,1.0109786930508227,1.3289551029112834,1.2724968545431339,1419,6345,769,3652,1184,6199,281,1270,410,1109,2644,12230,1875,8578,691,2379,410,1109,combined
0.23703507376976765,1.6881710057054224,1.5156686062276912,1.8814079173131661,pigean,ccat,0.779,0.9887948222818798,1.0102417006483448,1.3280922566814772,1.2724968545431339,1419,6345,771,3650,1185,6198,281,1270,410,1109,2647,12227,1876,8577,691,2379,410,1109,combined
0.2372117678240127,1.692290894806073,1.51950360498173,1.885836516372912,pigean,ccat,0.778,0.9888144136641133,1.010625531488895,1.3288458799631209,1.2743694435169401,1420,6344,771,3650,1186,6197,281,1270,411,1108,2649,12225,1878,8575,692,2378,411,1108,combined
0.237255941337574,1.6917840926729288,1.5190468995338653,1.885273559940162,pigean,ccat,0.7775,0.988518286529194,1.010625531488895,1.3288458799631209,1.2743694435169401,1421,6343,771,3650,1186,6197,281,1270,411,1108,2649,12225,1878,8575,692,2378,411,1108,combined
0.23743263539181905,1.6912779164645346,1.5185904194493243,1.8847108788478502,pigean,ccat,0.777,0.9886761592894427,1.0108172982010755,1.3279841800884697,1.2743694435169401,1421,6343,771,3650,1187,6196,281,1270,411,1108,2650,12224,1879,8574,692,2378,411,1108,combined
0.23747680890538034,1.6907716118761809,1.5181341645613258,1.8841484728940459,pigean,ccat,0.7765,0.9883801870716474,1.0108172982010755,1.3279841800884697,1.2743694435169401,1422,6342,771,3650,1187,6196,281,1270,411,1108,2650,12224,1879,8574,692,2378,411,1108,combined
0.23769767647318668,1.6897605004864868,1.5172223297086493,1.8830244855952138,pigean,ccat,0.776,0.9886957951178745,1.0112005348495905,1.3262635275226151,1.2743694435169401,1422,6342,771,3650,1189,6194,281,1270,411,1108,2652,12222,1881,8572,692,2378,411,1108,combined
0.23783019701387048,1.6887496290920705,1.5163113936448673,1.8819015964321486,pigean,ccat,0.775,0.9881043241391313,1.0112005348495905,1.3262635275226151,1.2743694435169401,1424,6340,771,3650,1189,6194,281,1270,411,1108,2652,12222,1881,8572,692,2378,411,1108,combined
0.23796271755455428,1.6872356806961326,1.5149466718733313,1.8802193181746651,pigean,ccat,0.774,0.988124262429492,1.010928345841939,1.325404571913532,1.2743694435169401,1425,6339,772,3649,1190,6193,281,1270,411,1108,2654,12220,1882,8571,692,2378,411,1108,combined
