mesh_id,indication_mesh_id,indication_mesh_term,sim_ontology,sim_semantic,sim_gap,bucket,sample_genes_ontology_side,sample_genes_semantic_side
['D000224'],D000224,Addison Disease,1.0,0.5062078237533569,0.49379217624664307,ontology_only,"HLA-DRB1,IL12B,NR3C1","HLA-DRB1,IL12B,NR3C1"
['D002761'],D002761,Cholangitis,1.0,0.5089059472084045,0.49109405279159546,ontology_only,IL2,IL2
"['D000230', 'D008175']",D008175,Lung Neoplasms,1.0,0.7652304172515869,0.23476958274841309,ontology_only,"APEX1,AURKB,BCL2,BIRC5,BSG","APEX1,AURKB,BCL2,BIRC5,BSG"
"['D002761', 'D008105']",D002761,Cholangitis,1.0,0.466940701007843,0.533059298992157,ontology_only,IL2,IL2
"['D000312', 'D002311', 'D004476', 'D009634', 'D018210', 'D044542', 'D054882', 'D056735']",D002311,"Cardiomyopathy, Dilated",1.0,0.2277588248252868,0.7722411751747131,ontology_only,"F11R,ITGA7,MAPK14","F11R,ITGA7,MAPK14"
"['D002607', 'D016738', 'D031845']",D002607,Charcot-Marie-Tooth Disease,1.0,0.1849025189876556,0.8150974810123444,ontology_only,"ACVRL1,P2RX7","ACVRL1,P2RX7"
"['D003324', 'D003327', 'D003922', 'D017202']",D003922,"Diabetes Mellitus, Type 1",1.0,0.7346230745315552,0.2653769254684448,ontology_only,"ASGR1,CALCR,CCKBR,CD28,CD34","ASGR1,CALCR,CCKBR,CD28,CD34"
"['D003324', 'D003327', 'D003924', 'D017202']",D003924,"Diabetes Mellitus, Type 2",1.0,0.6588855981826782,0.3411144018173218,ontology_only,"ACACB,ADIPOR2,BDKRB2,CBL,CHRM2","ACACB,ADIPOR2,BDKRB2,CBL,CHRM2"
"['D000138', 'D000140', 'D006937', 'D015325']",D006937,Hypercholesterolemia,1.0,0.2331094592809677,0.7668905407190323,ontology_only,"ABCD1,GUCY2C,NR1H3,PPARA,PYGL","ABCD1,GUCY2C,NR1H3,PPARA,PYGL"
"['D003409', 'D007037']",D007037,Hypothyroidism,1.0,0.541424572467804,0.45857542753219604,ontology_only,TSHR,TSHR
"['D003865', 'D010300']",D010300,Parkinson Disease,1.0,0.7121720910072327,0.28782790899276733,ontology_only,"ADRA2A,ADRA2C,ALOX15,AOC3,APP","ADRA2A,ADRA2C,ALOX15,AOC3,APP"
"['D003865', 'D010300']",D003865,"Depressive Disorder, Major",1.0,0.5433855652809143,0.4566144347190857,ontology_only,"ADRA2A,CHRM1,CHRNA7,CRHR1,DRD1","ADRA2A,CHRM1,CHRNA7,CRHR1,DRD1"
['D003863'],D003863,Depression,1.0,0.7728878259658813,0.22711217403411865,ontology_only,"ADORA1,ADORA2A,ADRA2A,ADRA2C,CALCR","ADORA1,ADORA2A,ADRA2A,ADRA2C,CALCR"
"['D003863', 'D000079225']",D003863,Depression,1.0,0.5533320903778076,0.4466679096221924,ontology_only,"ACHE,ADORA1,ADRA1A,ADRA2C,CHRNB2","ACHE,ADORA1,ADRA1A,ADRA2C,CHRNB2"
"['D003704', 'D010300']",D010300,Parkinson Disease,1.0,0.7560660243034363,0.24393397569656372,ontology_only,"ABAT,ADNP,ADORA2A,ADRA1A,ADRA2A","ABAT,ADNP,ADORA2A,ADRA1A,ADRA2A"
"['D003704', 'D010300']",D003704,Dementia,1.0,0.690314769744873,0.30968523025512695,ontology_only,"ADRA1A,CHRM2,DAO,GABRA1,GPR55","ADRA1A,CHRM2,DAO,GABRA1,GPR55"
"['D003638', 'D006319', 'D007634', 'D007938', 'D015473']",D007938,Leukemia,1.0,0.6036819815635681,0.3963180184364319,ontology_only,"ABL1,BCL2,BCL2L1,BCR,BRAF","ABL1,BCL2,BCL2L1,BCR,BRAF"
"['D003638', 'D006319', 'D007634', 'D007938', 'D015473']",D007634,Keratitis,1.0,0.1359063684940338,0.8640936315059662,ontology_only,HGF,HGF
"['D003638', 'D004421', 'D004827', 'D004831', 'D006228', 'D013036']",D013036,"Spasms, Infantile",1.0,0.5008770823478699,0.4991229176521301,ontology_only,"CHRM2,CHRM3,CNR1,GRIN2B,GRM7","CHRM2,CHRM3,CNR1,GRIN2B,GRM7"
"['D000130', 'D003398', 'D004392', 'D008228', 'D013796', 'D051359', 'D056735']",D004392,Dwarfism,1.0,0.1805517524480819,0.8194482475519181,ontology_only,"FGFR1,FGFR2,FGFR3","FGFR1,FGFR2,FGFR3"
"['D003638', 'D004421', 'D004827', 'D004831', 'D006228', 'D013036']",D004831,"Epilepsies, Myoclonic",1.0,0.4365441799163818,0.5634558200836182,ontology_only,"ACHE,CNR1,GABRA1,GABRA2,GABRA5","ACHE,CNR1,GABRA1,GABRA2,GABRA5"
"['D003638', 'D004421', 'D004827', 'D004831', 'D006228', 'D013036']",D004827,Epilepsy,1.0,0.5021216869354248,0.4978783130645752,ontology_only,"ACHE,CACNA1C,CACNA1G,CACNA2D1,CACNG8","ACHE,CACNA1C,CACNA1G,CACNA2D1,CACNG8"
"['D003638', 'D004421', 'D004827', 'D004831', 'D006228', 'D013036']",D004421,Dystonia,1.0,0.227225124835968,0.772774875164032,ontology_only,"GABBR1,GRM5","GABBR1,GRM5"
['D003550'],D003550,Cystic Fibrosis,1.0,0.7932019829750061,0.2067980170249939,ontology_only,"ADRB1,ANO1,ARG1,CCL5,CFTR","ADRB1,ANO1,ARG1,CCL5,CFTR"
"['D003550', 'D015319', 'D050500', 'D052801']",D052801,Male Urogenital Diseases,1.0,0.2340003997087478,0.7659996002912521,ontology_only,"CHRM3,ESR1,FSHR,PTGS2","CHRM3,ESR1,FSHR,PTGS2"
"['D003550', 'D015319', 'D050500', 'D052801']",D003550,Cystic Fibrosis,1.0,0.2448346614837646,0.7551653385162354,ontology_only,"APC,CFTR,ELANE,FSHR,MMP9","APC,CFTR,ELANE,FSHR,MMP9"
"['D000130', 'D003398', 'D004392', 'D008228', 'D013796', 'D051359', 'D056735']",D051359,"Lymphohistiocytosis, Hemophagocytic",1.0,0.4782967567443847,0.5217032432556152,ontology_only,"IFNG,IL18,JAK2","IFNG,IL18,JAK2"
"['D000130', 'D003398', 'D004392', 'D008228', 'D013796', 'D051359', 'D056735']",D056735,Autoimmune Lymphoproliferative Syndrome,1.0,0.4779466390609741,0.5220533609390259,ontology_only,"HSP90AA1,ITK,WT1","HSP90AA1,ITK,WT1"
"['D003550', 'D003966', 'D015212', 'D016111', 'D052801']",D052801,Male Urogenital Diseases,1.0,0.19931560754776,0.80068439245224,ontology_only,"ADORA1,AVPR1A,CHRM3,EDNRA,ESR1","ADORA1,AVPR1A,CHRM3,EDNRA,ESR1"
"['D000130', 'D003483', 'D004392']",D004392,Dwarfism,1.0,0.1163451075553894,0.8836548924446106,ontology_only,"FGF2,FGFR1,FGFR2,FGFR3","FGF2,FGFR1,FGFR2,FGFR3"
"['D003550', 'D003966', 'D015212', 'D016111', 'D052801']",D015212,Inflammatory Bowel Diseases,1.0,0.3565748929977417,0.6434251070022583,ontology_only,"ABCB1,ABCC1,ADIPOQ,ADORA1,ADORA2A","ABCB1,ABCC1,ADIPOQ,ADORA1,ADORA2A"
"['D003922', 'D007676', 'D051436']",D007676,"Kidney Failure, Chronic",1.0,0.5043015480041504,0.4956984519958496,ontology_only,"ABCC9,ACE,ACVR2A,AGTR1,APOL1","ABCC9,ACE,ACVR2A,AGTR1,APOL1"
['D003922'],D003922,"Diabetes Mellitus, Type 1",1.0,0.5339735150337219,0.4660264849662781,ontology_only,"ADRB2,ALOX12,ASGR1,CALCR,CD274","ADRB2,ALOX12,ASGR1,CALCR,CD274"
"['D000081207', 'D000848', 'D004476', 'D007184', 'D008209', 'D010022', 'D014923', 'D040181', 'D053358', 'D053359', 'D056660']",D014923,Wiskott-Aldrich Syndrome,1.0,0.2224854677915573,0.7775145322084427,ontology_only,HSP90AA1,HSP90AA1
"['D004562', 'D013610']",D013610,Tachycardia,1.0,0.5546730756759644,0.44532692432403564,ontology_only,INSR,INSR
"['D000073376', 'D004827', 'D004831', 'D008881', 'D013036']",D004827,Epilepsy,1.0,0.3608322739601135,0.6391677260398865,ontology_only,"ABAT,ACHE,CACNA1C,CACNA1G,CACNA2D1","ABAT,ACHE,CACNA1C,CACNA1G,CACNA2D1"
