mesh_id,trait_portal,similarity,source,subsource,n_rows
['D009901'],gcat_trait_optic_cup_area_measurement,0.216,pigean,gcat,26
['D005879'],gcat_trait_Tourette_syndrome,0.216,pigean,gcat,30
['D001416'],gcat_trait_Back_pain,0.216,pigean,gcat,29
"['D002289', 'D002294']",gcat_trait_nonsmall_cell_lung_carcinoma,0.216,pigean,gcat,34
['D013576'],Nonsyndromic_syndactyly_Orphanet_90025,0.215,pigean,orphanet,11
"['D013576', 'D017689']",Nonsyndromic_polydactyly_Orphanet_2913,0.215,pigean,orphanet,14
['D009389'],gcat_trait_vascular_endothelial_growth_factor_measurement,0.215,pigean,gcat,24
['D003424'],gcat_trait_Crohns_disease,0.215,pigean,gcat,51
['D003424'],CD,0.215,pigean,portal,59
['D011507'],gcat_trait_Proteinuria,0.215,pigean,gcat,16
['D011507'],gcat_trait_urinary_pH_measurement,0.215,pigean,gcat,12
['D009389'],gcat_trait_chemerin_measurement,0.215,pigean,gcat,9
['D064420'],gcat_trait_antipsychotic_drug_related_weight_gain,0.215,pigean,gcat,21
"['D019698', 'D020127', 'D064420']",gcat_trait_chronic_hepatitis_C_virus_infection,0.215,pigean,gcat,18
['D015864'],Panuveitis_Orphanet_280898,0.215,pigean,orphanet,48
"['D006932', 'D001663']",gcat_trait_bilirubin_measurement,0.215,pigean,gcat,78
"['D020181', 'D012891']",AHIinREM,0.214,pigean,portal,66
['D011471'],ProstateCancer,0.214,pigean,portal,53
['D011565'],gcat_trait_psoriasis_vulgaris,0.214,pigean,gcat,26
"['D020181', 'D012891']",AHIinNREM,0.214,pigean,portal,61
"['D020181', 'D012891']",AHI,0.214,pigean,portal,67
['D011565'],gcat_trait_psoriasis,0.214,pigean,gcat,42
['D011565'],Psoriasis,0.214,pigean,portal,42
['D009447'],gcat_trait_neuroblastoma,0.214,pigean,gcat,36
['D057765'],gcat_trait_eosinophilic_esophagitis,0.214,pigean,gcat,34
['D011471'],gcat_trait_prostate_carcinoma,0.214,pigean,gcat,35
['D014860'],gcat_trait_susceptibility_to_plantar_warts_measurement,0.214,pigean,gcat,14
['D012891'],gcat_trait_sleep_apnea,0.214,pigean,gcat,30
['D012030'],gcat_trait_Abnormality_of_refraction,0.214,pigean,gcat,28
"['D017430', 'D011471']",gcat_trait_prostate_specific_antigen_amount,0.214,pigean,gcat,28
['D014606'],gcat_trait_anterior_uveitis,0.214,pigean,gcat,14
['D014606'],Anterior_uveitis_Orphanet_280886,0.214,pigean,orphanet,48
['D056660'],Hereditary_periodic_fever_syndrome_Orphanet_324924,0.214,pigean,orphanet,44
"['D020181', 'D012891']",AvgDesaturation,0.214,pigean,portal,46
['D012891'],SleepApnea,0.214,pigean,portal,65
['D012891'],SleepApneaAdjBMI,0.214,pigean,portal,74
['D012030'],gcat_trait_axial_length_measurement,0.214,pigean,gcat,32
['D009006'],Autosomal_monosomy_Orphanet_102020,0.214,pigean,orphanet,37
"['D007676', 'D051436']",gcat_trait_chronic_kidney_disease,0.214,pigean,gcat,36
['D001528'],gcat_trait_Behcets_syndrome,0.214,pigean,gcat,25
"['D007676', 'D051436']",eGFRcrea_med_DeclineInCKD,0.214,pigean,portal,72
"['D001528', 'D020192']",Behet_disease_Orphanet_117,0.214,pigean,orphanet,39
"['D002311', 'D002312', 'D006344', 'D006345']",Atrial_septal_defect_ostium_secundum_type_Orphanet_99103,0.214,pigean,orphanet,32
"['D002311', 'D002312', 'D002971', 'D006344', 'D006345', 'D010179']",Interatrial_communication_Orphanet_1478,0.214,pigean,orphanet,32
"['D007676', 'D051436']",CKD,0.214,pigean,portal,83
['D007676'],ESRD,0.213,pigean,portal,63
['D020300'],BMB_any_noexclusions,0.213,pigean,portal,50
['D011087'],gcat_trait_myeloproliferative_disorder,0.213,pigean,gcat,19
"['D013274', 'D004938']",EsoStomachCancer,0.213,pigean,portal,69
"['D003638', 'D014849', 'D017496']",Waardenburg_syndrome_Orphanet_3440,0.213,pigean,orphanet,10
"['D003638', 'D014849', 'D017495', 'D017496']",Waardenburg_syndrome_type_2_Orphanet_895,0.213,pigean,orphanet,13
['D020300'],BMB_strictlylobar_noexclusions,0.213,pigean,portal,69
['D007918'],gcat_trait_leprosy,0.213,pigean,gcat,28
"['D000098850', 'D017180', 'D029597']",Catecholaminergic_polymorphic_ventricular_tachycardia_Orphanet_3286,0.213,pigean,orphanet,49
['D008577'],Tumor_of_meninges_Orphanet_252025,0.213,pigean,orphanet,48
['D012507'],gcat_trait_sarcoidosis,0.213,pigean,gcat,23
['D054198'],gcat_trait_acute_lymphoblastic_leukemia,0.213,pigean,gcat,32
"['D054198', 'D015452']",gcat_trait_Bcell_acute_lymphoblastic_leukemia,0.213,pigean,gcat,13
['D020300'],BMB_any_withexclusions,0.213,pigean,portal,53
['D020300'],BMB_mixed_or_strictlydeep_noexclusions,0.213,pigean,portal,50
['D000076385'],DiverticularDisease,0.213,pigean,portal,48
['D020300'],BMB_mixed_or_strictlydeep_withexclusions,0.213,pigean,portal,62
['D013274'],gcat_trait_gastric_carcinoma,0.213,pigean,gcat,15
['D010033'],gcat_trait_Otitis_media,0.213,pigean,gcat,19
['D002872'],Partial_deletion_of_the_short_arm_of_chromosome_1_Orphanet_261857,0.213,pigean,orphanet,20
['D002872'],Partial_deletion_of_the_short_arm_of_chromosome_11_Orphanet_261947,0.213,pigean,orphanet,31
['D020300'],Stroke_lobar,0.213,pigean,portal,60
['D002872'],Partial_deletion_of_the_long_arm_of_chromosome_15_Orphanet_262119,0.213,pigean,orphanet,4
['D020300'],Stroke_hemorrhagic,0.213,pigean,portal,51
['D017496'],Hypopigmentation_of_the_skin_Orphanet_79376,0.213,pigean,orphanet,13
['D006332'],gcat_trait_ventricular_enlargement_measurement,0.213,pigean,gcat,18
"['D002872', 'D007248', 'D012729', 'D050174', 'D054331', 'D058533']",Partial_chromosome_Y_deletion_Orphanet_1646,0.213,pigean,orphanet,27
"['D000748', 'D002872']",Partial_deletion_of_the_long_arm_of_chromosome_5_Orphanet_262038,0.213,pigean,orphanet,34
['D000076385'],gcat_trait_diverticular_disease,0.213,pigean,gcat,40
"['D011225', 'D014115']",GestationalHypertension,0.213,pigean,portal,70
"['D011225', 'D014115']",PreEclampsia,0.213,pigean,portal,73
"['D010022', 'D017496', 'D020821']",Doparesponsive_dystonia_Orphanet_255,0.213,pigean,orphanet,6
['D020300'],BMB_strictlylobar_withexclusions,0.213,pigean,portal,64
['D020300'],Stroke_deep,0.213,pigean,portal,60
['D002583'],gcat_trait_cervical_carcinoma,0.212,pigean,gcat,30
['D006849'],Ciliopathies_with_major_skeletal_involvement_Orphanet_93426,0.212,pigean,orphanet,13
"['D003110', 'D002272']",gcat_trait_serum_carcinoembryonic_antigen_measurement,0.212,pigean,gcat,10
['D004715'],gcat_trait_endometriosis,0.212,pigean,gcat,20
['D003110'],ColonCancer,0.212,pigean,portal,69
"['D019571', 'D055947', 'D061085']",Inherited_isolated_arrhythmogenic_cardiomyopathy_dominantright_variant_Orphanet_293910,0.212,pigean,orphanet,50
['D003110'],gcat_trait_colon_carcinoma,0.212,pigean,gcat,16
['D009503'],gcat_trait_neutrophiltolymphocyte_ratio,0.212,pigean,gcat,23
['D003110'],gcat_trait_colonic_neoplasm,0.212,pigean,gcat,28
['D004381'],gcat_trait_duodenal_ulcer,0.212,pigean,gcat,29
"['D012595', 'D017675']",Systemic_sclerosis_Orphanet_90291,0.212,pigean,orphanet,36
['D012595'],gcat_trait_anticentromereantibodypositive_systemic_scleroderma,0.212,pigean,gcat,13
['D012595'],gcat_trait_systemic_scleroderma,0.212,pigean,gcat,29
['D002583'],CervicalCancer,0.212,pigean,portal,61
['D052878'],gcat_trait_urolithiasis,0.212,pigean,gcat,27
['D009436'],Neural_tube_defect_Orphanet_3388,0.212,pigean,orphanet,17
['D009759'],gcat_trait_Nystagmus,0.212,pigean,gcat,11
['D009062'],gcat_trait_oral_cavity_cancer,0.212,pigean,gcat,6
['D009220'],gcat_trait_myositis,0.212,pigean,gcat,21
['D059345'],WMHinCSVD,0.212,pigean,portal,60
['D059345'],MDinCSVD,0.212,pigean,portal,67
['D059345'],FAinCSVD,0.212,pigean,portal,62
['D056648'],gcat_trait_antineutrophil_antibody_associated_vasculitis,0.211,pigean,gcat,18
['D002340'],gcat_trait_atherosclerosis,0.211,pigean,gcat,14
"['D002340', 'D059168']",gcat_trait_carotid_artery_intima_media_thickness,0.211,pigean,gcat,23
['D011656'],gcat_trait_emphysema_pattern_measurement,0.211,pigean,gcat,23
['D000072661'],Ciliopathy_Orphanet_363250,0.211,pigean,orphanet,55
['D011656'],gcat_trait_emphysema_imaging_measurement,0.211,pigean,gcat,34
['D005764'],gcat_trait_gastroesophageal_reflux_disease,0.211,pigean,gcat,33
['D011656'],gcat_trait_emphysema,0.211,pigean,gcat,21
['D057049'],Thrombotic_microangiopathy_Orphanet_93573,0.211,pigean,orphanet,48
"['D011658', 'D019871', 'D054990']",Dyskeratosis_congenita_Orphanet_1775,0.211,pigean,orphanet,11
"['D006551', 'D008831', 'D009401', 'D009404']",GallowayMowat_syndrome_Orphanet_2065,0.211,pigean,orphanet,12
['D014581'],gcat_trait_urticaria,0.211,pigean,gcat,23
['D006467'],gcat_trait_factor_VIII_measurement,0.211,pigean,gcat,18
['D002340'],gcat_trait_common_carotid_intimal_medial_thickness,0.211,pigean,gcat,29
['D002340'],gcat_trait_carotid_atherosclerosis,0.211,pigean,gcat,19
"['D011024', 'D018352', 'D058873', 'D000086382']",SevereC19vAllandMild,0.211,pigean,portal,70
"['D011024', 'D018352', 'D058873', 'D000086382']",SevereC19vAll,0.211,pigean,portal,57
"['D011024', 'D018352', 'D058873', 'D000086382']",HospC19vAllandMild,0.211,pigean,portal,71
['D005764'],GERD,0.211,pigean,portal,58
"['D011024', 'D018352', 'D058873', 'D000086382']",HospvNonHospC19,0.211,pigean,portal,60
"['D011024', 'D018352', 'D058873', 'D000086382']",C19vAll,0.211,pigean,portal,58
"['D008579', 'D009381']",Meningioma_Orphanet_2495,0.211,pigean,orphanet,53
"['D011024', 'D018352', 'D058873', 'D000086382']",PredC19vPredNoC19,0.211,pigean,portal,63
"['D011024', 'D018352', 'D058873', 'D000086382']",HospC19vAll,0.211,pigean,portal,72
"['D011024', 'D018352', 'D058873', 'D000086382']",C19vNeg,0.211,pigean,portal,61
"['D011024', 'D018352', 'D058873', 'D000086382']",SeverevNonHospC19,0.211,pigean,portal,72
['D011658'],gcat_trait_idiopathic_pulmonary_fibrosis,0.211,pigean,gcat,29
['D014842'],gcat_trait_von_Willebrand_factor_measurement,0.211,pigean,gcat,26
"['D003638', 'D006319', 'D052245']",Usher_syndrome_type_1_Orphanet_231169,0.211,pigean,orphanet,15
['D014648'],VaricoseVeins_rec,0.21,pigean,portal,70
['D005909'],Giant_cell_glioblastoma_Orphanet_251579,0.21,pigean,orphanet,59
['D006620'],HipFracture,0.21,pigean,portal,52
['D009437'],gcat_trait_neuropathic_pain,0.21,pigean,gcat,27
"['D006976', 'D011668', 'D065627']",Heritable_pulmonary_arterial_hypertension_Orphanet_275777,0.21,pigean,orphanet,22
"['D006623', 'D010673', 'D011086']",Autosomal_dominant_cerebellar_ataxia_Orphanet_99,0.21,pigean,orphanet,20
['D014648'],gcat_trait_Varicose_veins,0.21,pigean,gcat,24
['D001749'],BladderCancer,0.21,pigean,portal,73
['D001749'],gcat_trait_urinary_bladder_carcinoma,0.21,pigean,gcat,21
['D001749'],gcat_trait_gallbladder_neoplasm,0.21,pigean,gcat,13
['D007244'],gcat_trait_susceptibility_to_mononucleosis_measurement,0.21,pigean,gcat,25
['D000402'],gcat_trait_airway_imaging_measurement,0.21,pigean,gcat,21
['D014648'],VaricoseVeins_het,0.21,pigean,portal,61
['D058729'],PADnonT2D,0.21,pigean,portal,67
['D003093'],UC,0.21,pigean,portal,58
['D014648'],VaricoseVeins_dom,0.21,pigean,portal,68
"['D007889', 'D047708']",UterineFibroids_HMB,0.21,pigean,portal,53
"['D007889', 'D047708']",UterineFibroids,0.21,pigean,portal,65
['D058729'],PAD,0.21,pigean,portal,65
['D058729'],PAD_eversmk,0.21,pigean,portal,57
['D058729'],PAD_neversmk,0.21,pigean,portal,53
['D058729'],gcat_trait_peripheral_arterial_disease,0.21,pigean,gcat,28
"['D000081029', 'D006976']",PAH,0.21,pigean,portal,49
['D002764'],gcat_trait_Cholecystitis,0.21,pigean,gcat,20
['D065631'],AllergicRhinitis,0.21,pigean,portal,65
['D065631'],AllergicRhinitis_add,0.21,pigean,portal,73
['D065631'],AllergicRhinitis_dom,0.21,pigean,portal,76
['D065631'],AllergicRhinitis_het,0.21,pigean,portal,74
['D065631'],AllergicRhinitis_rec,0.21,pigean,portal,77
"['D065852', 'D008569']",gcat_trait_memory_performance,0.21,pigean,gcat,31
['D003093'],gcat_trait_ulcerative_colitis,0.21,pigean,gcat,44
['D007889'],gcat_trait_uterine_fibroid,0.21,pigean,gcat,20
['D001064'],gcat_trait_appendicitis,0.21,pigean,gcat,16
['D012600'],gcat_trait_adolescent_idiopathic_scoliosis,0.21,pigean,gcat,49
['D004938'],gcat_trait_esophageal_adenocarcinoma,0.21,pigean,gcat,17
['D004938'],gcat_trait_esophageal_carcinoma,0.21,pigean,gcat,15
['D013285'],gcat_trait_Strabismus,0.21,pigean,gcat,16
['D012852'],gcat_trait_chronic_rhinosinusitis,0.21,pigean,gcat,19
['D014648'],VaricoseVeins,0.21,pigean,portal,53
['D000152'],gcat_trait_acne,0.21,pigean,gcat,24
['D042882'],gcat_trait_gallstones,0.21,pigean,gcat,50
['D045745'],gcat_trait_limited_scleroderma,0.21,pigean,gcat,10
['D014648'],VaricoseVeins_add,0.21,pigean,portal,58
['D002292'],Renal_cell_carcinoma_Orphanet_217071,0.209,pigean,orphanet,15
['D006417'],gcat_trait_Hematuria,0.209,pigean,gcat,12
['D006086'],gcat_trait_acute_graft_vs_host_disease,0.209,pigean,gcat,20
['D009216'],gcat_trait_Myopia,0.209,pigean,gcat,33
['D009216'],gcat_trait_pathological_myopia,0.209,pigean,gcat,35
['D009216'],gcat_trait_refractive_error,0.209,pigean,gcat,30
['D012163'],gcat_trait_retinal_detachment,0.209,pigean,gcat,10
['D002292'],gcat_trait_renal_cell_carcinoma,0.209,pigean,gcat,34
['D004421'],Paroxysmal_dystonia_Orphanet_200037,0.209,pigean,orphanet,34
['D012004'],gcat_trait_rectum_cancer,0.209,pigean,gcat,18
['D009477'],Hereditary_sensory_and_autonomic_neuropathy_Orphanet_140471,0.209,pigean,orphanet,38
['D009404'],CSSNS,0.209,pigean,portal,66
['D009404'],gcat_trait_nephrotic_syndrome,0.209,pigean,gcat,25
['D009404'],pSSNS,0.209,pigean,portal,66
"['D010212', 'D015776']",Focal_palmoplantar_keratoderma_Orphanet_307837,0.209,pigean,orphanet,22
['D012004'],RectalCancer,0.209,pigean,portal,73
['D013345'],SAH,0.209,pigean,portal,66
"['D002925', 'D006850', 'D007248', 'D053627']",Nonsyndromic_male_infertility_due_to_sperm_motility_disorder_Orphanet_276234,0.209,pigean,orphanet,17
"['D000505', 'D006197']",gcat_trait_androgenetic_alopecia,0.209,pigean,gcat,19
"['D000070636', 'D013180']",gcat_trait_rotator_cuff_tear,0.209,pigean,gcat,14
['D000505'],gcat_trait_frontal_fibrosing_alopecia,0.209,pigean,gcat,24
['D000505'],Alopecia_Orphanet_79364,0.209,pigean,orphanet,24
"['D000072660', 'D007248', 'D053627']",Male_infertility_with_teratozoospermia_due_to_single_gene_mutation_Orphanet_399808,0.209,pigean,orphanet,11
['D000505'],gcat_trait_alopecia,0.209,pigean,gcat,18
"['D007248', 'D053627']",Male_infertility_due_to_largeheaded_multiflagellar_polyploid_spermatozoa_Orphanet_137893,0.209,pigean,orphanet,5
['D000022'],SporadicMiscarriage,0.209,pigean,portal,69
['D014005'],Dermatophytosis_add,0.208,pigean,portal,67
['D014005'],Dermatophytosis_dom,0.208,pigean,portal,65
['D014005'],Dermatophytosis,0.208,pigean,portal,52
"['D006130', 'D008844', 'D065817']",Earpatellashort_stature_syndrome_Orphanet_2554,0.208,pigean,orphanet,8
['D015451'],Bcell_chronic_lymphocytic_leukemia_Orphanet_67038,0.208,pigean,orphanet,37
['D015451'],gcat_trait_chronic_lymphocytic_leukemia,0.208,pigean,gcat,14
['D014005'],Dermatophytosis_het,0.208,pigean,portal,76
['D002532'],IA,0.208,pigean,portal,69
['D002532'],IAU,0.208,pigean,portal,53
['D016920'],gcat_trait_susceptibility_to_bacterial_meningitis_measurement,0.208,pigean,gcat,24
['D002532'],gcat_trait_brain_aneurysm,0.208,pigean,gcat,36
['D012859'],gcat_trait_Sjogren_syndrome,0.208,pigean,gcat,16
['D052177'],Infantile_nephronophthisis_Orphanet_93591,0.208,pigean,orphanet,21
['D014005'],Dermatophytosis_rec,0.208,pigean,portal,66
['D002761'],gcat_trait_biliary_liver_cirrhosis,0.208,pigean,gcat,18
"['D002761', 'D008105']",gcat_trait_primary_biliary_cirrhosis,0.208,pigean,gcat,31
['D013276'],gcat_trait_gastric_ulcer,0.207,pigean,gcat,17
['D020181'],gcat_trait_obstructive_sleep_apnea,0.207,pigean,gcat,32
['D016757'],gcat_trait_sudden_cardiac_arrest,0.207,pigean,gcat,32
"['D002312', 'D024741']",Cardiomyopathy,0.207,pigean,portal,57
['D014012'],gcat_trait_Tinnitus,0.207,pigean,gcat,37
['D008209'],Primary_lymphedema_Orphanet_77240,0.207,pigean,orphanet,54
['D002971'],gcat_trait_cleft_lip,0.207,pigean,gcat,40
['D017544'],gcat_trait_Abdominal_Aortic_Aneurysm,0.207,pigean,gcat,64
['D009107'],gcat_trait_susceptibility_to_mumps_measurement,0.207,pigean,gcat,35
['D017544'],AbAA,0.207,pigean,portal,87
['D002971'],gcat_trait_Orofacial_cleft,0.207,pigean,gcat,25
['D003398'],Craniosynostosis_Orphanet_1531,0.207,pigean,orphanet,45
['D020181'],gcat_trait_sleep_apnea_measurement,0.207,pigean,gcat,36
['D010020'],Avascular_necrosis_Orphanet_399164,0.207,pigean,orphanet,56
['D010787'],gcat_trait_skin_sensitivity_to_sun,0.207,pigean,gcat,10
['D002644'],gcat_trait_susceptibility_to_chickenpox_measurement,0.207,pigean,gcat,13
['D054082'],Lissencephaly_Orphanet_48471,0.207,pigean,orphanet,19
['D002312'],gcat_trait_hypertrophic_cardiomyopathy,0.207,pigean,gcat,30
['D002312'],Rare_hypertrophic_cardiomyopathy_Orphanet_217569,0.207,pigean,orphanet,74
['D059350'],gcat_trait_multisite_chronic_pain,0.207,pigean,gcat,24
['D017285'],gcat_trait_polymyositis,0.207,pigean,gcat,19
['D017495'],Hyperpigmentation_of_the_skin_Orphanet_79375,0.207,pigean,orphanet,29
['D010020'],Osteonecrosis_Orphanet_399158,0.207,pigean,orphanet,46
['D011086'],Polycythemia_Orphanet_98427,0.206,pigean,orphanet,29
"['D007669', 'D053040']",KSD,0.206,pigean,portal,53
['D000419'],gcat_trait_urinary_albumin_to_creatinine_ratio,0.206,pigean,gcat,34
['D004828'],Epilepsy_FocalHS,0.206,pigean,portal,60
['D004828'],Epilepsy_FocalLN,0.206,pigean,portal,57
['D003876'],gcat_trait_atopic_eczema,0.206,pigean,gcat,39
['D002189'],gcat_trait_cannabis_dependence_measurement,0.206,pigean,gcat,21
"['D014797', 'D054990']",FVCinIPF,0.206,pigean,portal,75
['D002189'],gcat_trait_cannabis_dependence,0.206,pigean,gcat,35
['D002189'],gcat_trait_Cannabis_use,0.206,pigean,gcat,26
['D058494'],Qualitative_or_quantitative_defects_of_alphadystroglycan_Orphanet_371024,0.206,pigean,orphanet,11
['D004828'],gcat_trait_partial_epilepsy,0.206,pigean,gcat,17
['D000419'],MacrovControl,0.206,pigean,portal,51
['D000419'],gcat_trait_albuminuria,0.206,pigean,gcat,27
['D011086'],Autosomal_dominant_secondary_polycythemia_Orphanet_247511,0.206,pigean,orphanet,17
['D054990'],IPFSurvival,0.206,pigean,portal,69
['D054990'],IPF,0.206,pigean,portal,75
['D054990'],DLCOInIPF,0.206,pigean,portal,60
['D054222'],gcat_trait_cortical_thickness,0.206,pigean,gcat,43
['D054222'],Cobblestone_lissencephaly_Orphanet_51577,0.206,pigean,orphanet,11
"['D007669', 'D053040']",gcat_trait_nephrolithiasis,0.206,pigean,gcat,29
['D010392'],gcat_trait_pemphigus_vulgaris,0.206,pigean,gcat,9
"['D007690', 'D016891', 'D050396']",Autosomal_dominant_polycystic_kidney_disease_Orphanet_730,0.206,pigean,orphanet,16
['D016889'],gcat_trait_endometrial_neoplasm,0.206,pigean,gcat,13
['D000419'],gcat_trait_Moderate_albuminuria,0.206,pigean,gcat,47
['D016889'],EndometrialCancer,0.206,pigean,portal,76
['D002349'],gcat_trait_carpal_tunnel_syndrome,0.206,pigean,gcat,29
['D002349'],CTS,0.206,pigean,portal,62
['D000419'],ALBUMIN,0.206,pigean,portal,68
['D000419'],MA,0.206,pigean,portal,46
['D001251'],gcat_trait_Astigmatism,0.206,pigean,gcat,34
['D001251'],gcat_trait_Corneal_astigmatism,0.206,pigean,gcat,35
['D003876'],Eczema,0.206,pigean,portal,51
['D016889'],gcat_trait_endometrial_carcinoma,0.206,pigean,gcat,23
['D002311'],Dilated_cardiomyopathy_Orphanet_217604,0.205,pigean,orphanet,59
['D002311'],Familial_dilated_cardiomyopathy_Orphanet_217607,0.205,pigean,orphanet,61
['D055752'],gcat_trait_small_cell_lung_carcinoma,0.205,pigean,gcat,29
['D007855'],gcat_trait_blood_lead_measurement,0.205,pigean,gcat,30
['D002311'],gcat_trait_dilated_cardiomyopathy,0.205,pigean,gcat,11
['D008108'],gcat_trait_alcoholic_liver_disease,0.205,pigean,gcat,31
['D002311'],gcat_trait_idiopathic_dilated_cardiomyopathy,0.205,pigean,gcat,22
"['D007839', 'D009293']",gcat_trait_Opioid_use_measurement,0.205,pigean,gcat,18
['D019586'],gcat_trait_intracranial_volume_measurement,0.205,pigean,gcat,20
['D009293'],gcat_trait_opioid_use_disorder,0.205,pigean,gcat,30
['D008548'],gcat_trait_freckles,0.205,pigean,gcat,18
['D008548'],gcat_trait_facial_pigmentation_measurement,0.205,pigean,gcat,26
['D009293'],gcat_trait_opioid_dependence,0.205,pigean,gcat,37
['D016893'],gcat_trait_carotid_plaque_build,0.205,pigean,gcat,30
"['D001176', 'D002311', 'D017696', 'D020914']",Childhoodonset_nemaline_myopathy_Orphanet_171439,0.205,pigean,orphanet,16
['D013167'],AnkylosingSpondylitis,0.204,pigean,portal,67
"['D004535', 'D006958', 'D010013']",Osteogenesis_imperfecta_type_2_Orphanet_216804,0.204,pigean,orphanet,21
['D013167'],gcat_trait_ankylosing_spondylitis,0.204,pigean,gcat,26
['D010001'],gcat_trait_osteitis_deformans,0.204,pigean,gcat,5
"['D000168', 'D017689', 'D054975']",Postaxial_polydactyly_type_A_Orphanet_93334,0.204,pigean,orphanet,10
"['D008133', 'D006334']",gcat_trait_heart_function_measurement,0.204,pigean,gcat,15
['D004238'],gcat_trait_diverticulitis,0.204,pigean,gcat,19
['D006970'],SleepEDS,0.204,pigean,portal,68
['D019694'],gcat_trait_chronic_hepatitis_B_virus_infection,0.204,pigean,gcat,3
['D006970'],gcat_trait_excessive_daytime_sleepiness_measurement,0.204,pigean,gcat,12
['D054556'],gcat_trait_venous_thromboembolism,0.204,pigean,gcat,31
['D006970'],SleepNaps,0.204,pigean,portal,64
['D005512'],gcat_trait_food_allergy_measurement,0.204,pigean,gcat,13
"['D001176', 'D004535', 'D006958', 'D010013']",Osteogenesis_imperfecta_type_4_Orphanet_216820,0.204,pigean,orphanet,17
"['none', 'D008133']",LongQT,0.204,pigean,portal,66
['D011297'],gcat_trait_digit_length_ratio,0.204,pigean,gcat,15
"['D001176', 'D004535', 'D006958', 'D010013']",Osteogenesis_imperfecta_Orphanet_666,0.204,pigean,orphanet,12
['D056887'],gcat_trait_pelvic_organ_prolapse,0.204,pigean,gcat,27
['D005173'],gcat_trait_factor_XI_measurement,0.204,pigean,gcat,5
"['D001176', 'D004535', 'D006958', 'D010013']",Osteogenesis_imperfecta_type_3_Orphanet_216812,0.204,pigean,orphanet,15
['D055009'],gcat_trait_spondylosis,0.204,pigean,gcat,23
['D007021'],gcat_trait_hypospadias,0.204,pigean,gcat,16
['D004244'],gcat_trait_Vertigo,0.204,pigean,gcat,37
['D014718'],gcat_trait_vesicoureteral_reflux,0.204,pigean,gcat,22
['D008105'],PBC,0.203,pigean,portal,53
"['D017696', 'D020914']",Congenital_fibertype_disproportion_myopathy_Orphanet_2020,0.203,pigean,orphanet,23
['D054218'],Precursor_Tcell_acute_lymphoblastic_leukemia_Orphanet_99861,0.203,pigean,orphanet,26
['D006463'],Hemolytic_uremic_syndrome_Orphanet_544458,0.203,pigean,orphanet,30
['D012913'],gcat_trait_snoring_measurement,0.203,pigean,gcat,27
['D012913'],SnoringAdjBMI,0.203,pigean,portal,62
['D006552'],gcat_trait_Inguinal_hernia,0.203,pigean,gcat,19
['D020914'],Myofibrillar_myopathy_Orphanet_593,0.203,pigean,orphanet,20
['D016403'],gcat_trait_diffuse_large_Bcell_lymphoma,0.203,pigean,gcat,5
['D006552'],HerniaAbdomin,0.203,pigean,portal,48
['D047928'],EarlyPretermBirthFetal,0.203,pigean,portal,80
['D009290'],NT1,0.203,pigean,portal,73
['D024741'],Rare_familial_disorder_with_hypertrophic_cardiomyopathy_Orphanet_99739,0.203,pigean,orphanet,72
['D047928'],PretermBirthFetal,0.203,pigean,portal,69
['D005902'],POAG,0.203,pigean,portal,50
"['D001176', 'D017696', 'D020914']",Typical_nemaline_myopathy_Orphanet_171436,0.203,pigean,orphanet,10
['D009290'],Narcolepsy_Orphanet_619284,0.203,pigean,orphanet,23
['D009290'],gcat_trait_narcolepsycataplexy_syndrome,0.203,pigean,gcat,25
['D008105'],Primary_biliary_cholangitis_Orphanet_186,0.203,pigean,orphanet,14
['D006255'],Pollinosis,0.203,pigean,portal,49
['D012913'],Snoring,0.203,pigean,portal,60
['D008269'],DME,0.203,pigean,portal,58
['D014820'],gcat_trait_Vitiligo,0.203,pigean,gcat,25
['D013494'],gcat_trait_progressive_supranuclear_palsy,0.203,pigean,gcat,15
['D004535'],EhlersDanlos_syndrome_Orphanet_98249,0.203,pigean,orphanet,27
['D008945'],gcat_trait_Mitral_valve_prolapse,0.202,pigean,gcat,26
['D006484'],gcat_trait_hemorrhoid,0.202,pigean,gcat,16
['D006484'],Hemorrhoids_rec,0.202,pigean,portal,68
['D006484'],Hemorrhoids_het,0.202,pigean,portal,67
['D015140'],gcat_trait_Vascular_dementia,0.202,pigean,gcat,37
['D006484'],Hemorrhoids_dom,0.202,pigean,portal,73
['D006484'],Hemorrhoids,0.202,pigean,portal,73
['D007627'],gcat_trait_Keloid,0.202,pigean,gcat,4
['D007640'],Keratoconus,0.202,pigean,portal,42
['D006484'],Hemorrhoids_add,0.202,pigean,portal,79
['D009298'],gcat_trait_Nasal_Cavity_Polyp,0.202,pigean,gcat,27
['D009303'],gcat_trait_nasopharyngeal_neoplasm,0.202,pigean,gcat,7
['D013625'],gcat_trait_Takayasu_arteritis,0.202,pigean,gcat,29
"['D021081', 'D002940']",gcat_trait_circadian_rhythm,0.202,pigean,gcat,29
['D013342'],gcat_trait_Stuttering,0.202,pigean,gcat,36
['D005922'],IgAN,0.202,pigean,portal,47
['D020191'],Progressive_myoclonic_epilepsy_Orphanet_98261,0.202,pigean,orphanet,15
['D006627'],gcat_trait_Hirschsprung_disease,0.202,pigean,gcat,11
['D005271'],gcat_trait_idiopathic_osteonecrosis_of_the_femoral_head,0.202,pigean,gcat,20
['D008945'],MVP,0.202,pigean,portal,65
['D010040'],gcat_trait_otosclerosis,0.202,pigean,gcat,29
